"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Arménie","ARM","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2711.89551727866","2608.76037672625","1891.73094921667","1163.80353814808","1020.32627852857","1021.59251731099","1178.80829039248","1456.4322523349","1267.92131033496","1275.22427718874","1236.53410325665","1205.55451771592","1172.26076629789","1252.16025137471","1365.60396852981","1441.647597254","1551.27754149212","1673.42472806848","1572.3494541803","1564.90541422048","1631.30583289543","1716.70134416592","1804.50381931814","1851.75380542687","1895.28170416086","1909.40557811356","1889.85061658256","2006.10861247231","1938.69989895588","2084.05063291139","2114.13135235523","2262.09364345272","2403.67775831874","","",
"Samoa américaines","ASM","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua-et-Barbuda","ATG","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australie","AUS","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8527.21409414567","8522.1414720497","8558.33421774641","8717.64523889344","8837.00445278945","9027.88477036395","9151.39271739386","9338.47117606071","9837.81666658068","10097.1366338469","10260.4462435418","10712.6953616557","10899.7543499147","10625.9720415114","10876.0860659171","10571.4253428336","10617.1512876213","10972.8801492556","10749.1110606099","10885.984576648","10810.7163525367","10697.5265559249","10469.7194202468","10263.7355576839","10146.6683444309","10091.7051754504","10139.0989597868","10033.9988617709","9999.89664810579","9988.77987162809","9903.01937896971","9848.54749458564","9933.15278973003","9829.34510394034","",
"Autriche","AUT","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6111.47652011957","6347.22009632373","6227.49804896471","6137.26946343196","6205.80490360652","6344.39308740837","6607.2229774104","6620.44786165131","6706.7086768874","6972.18981612858","7076.26948339438","7333.23195262844","7427.65644509121","7695.08003708217","7808.15779213961","8024.35247499675","8187.31881091463","8152.14344860043","8203.45284069114","7944.79609623168","8395.38541962101","8406.10116517111","8526.93674287434","8501.23876406383","8342.73695128076","8318.46625689498","8255.77897660756","8458.13489776604","8396.45084265961","8339.93999945946","8025.46724947246","8381.61025757953","8260.47675415134","7772.32343246828","",
"Azerbaïdjan","AZE","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2569.82383766306","2631.02883940973","2276.06152762444","2119.73635053637","1961.94325055453","1952.02248579998","1852.89192322556","1813.67014320799","1936.93921395172","2022.48598540603","2040.4790895311","2106.47006608147","1996.70825200839","2235.45985596483","2281.94787214832","2388.38873430769","2552.28621435433","2118.21052754245","2040.76043544743","1620.3874199013","1603.43137406492","1705.4246326371","2052.65096521176","2092.53652062946","2202.39391828846","2244.92014532391","2215.66064195539","2120.55307710051","2182.74646367607","2243.85125599507","2257.18090568814","2389.09028137407","2365.86247983091","","",
"Burundi","BDI","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belgique","BEL","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6380.31321975416","6655.41438110864","6850.66377253598","6881.0721430714","7176.24050686845","7379.73707904784","7527.68854493864","7701.61213093291","7913.05858037159","7944.12980731574","8247.67711254725","8267.18721595245","8311.89267946638","8411.90065701741","8467.02236041998","8409.98387478042","8606.40514495791","8555.57751489314","8494.41917360576","7910.99480173793","8350.44576767142","8077.35709165862","8001.03935092067","7991.46406256175","7700.55857508798","7700.14997078284","7754.10182411351","7801.64987598414","7748.27877771471","7673.44011391786","7420.741711909","7680.00193333532","7282.40331295413","6756.77796580304","",
"Bénin","BEN","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9453170219933","34.6984320714854","36.8468757765435","36.7803189875332","36.9063853951755","39.6674168144559","42.3976878084588","45.7212990621058","42.7130819418074","49.4086809053155","55.2507685603464","58.4237984440735","64.8823921955602","61.4173765681335","66.7966320770419","69.9014875606209","70.9746720498521","75.2738813368686","81.3786386599896","82.6548571874445","86.042498257716","87.4809768504332","85.5000314013051","91.5132310389721","104.261068264345","96.9132044108975","92.068263531","95.1014055074096","96.9043345066564","98.6897288428983","98.4685048831427","113.244820465956","105.309051541913","","",
"Burkina Faso","BFA","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1235449304514","18.6276588588036","18.7968460761584","19.6521110368585","19.2615459138952","20.603227851867","21.9595789841949","24.6016566517804","25.7991876636469","27.2139921734286","28.5940786275111","30.0121976403255","33.0418266152623","34.0148222071996","36.5911479198636","40.194879129333","41.8820280669419","42.723196812809","43.3212721930585","47.294518049765","68.4326113105568","75.6215914767985","86.2436086701789","92.0577761158276","97.8635627240981","112.794646056738","108.612135513189","111.890743966382","117.475592867661","122.555380338625","130.36176787318","129.709864992171","131.191746177691","","",
"Bangladesh","BGD","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.0076053904037","46.7891314472187","56.2559438289877","62.7601107774364","66.5845797542044","73.4908059412871","77.2051238990471","79.112836217663","84.0595893614998","92.0761347916193","99.2535514546941","109.490963870613","117.271798889798","123.721051102441","158.478288215597","169.186794867009","189.596089771556","198.744127936079","200.690066619094","218.83202265439","239.944314522424","258.882228287795","276.694215863057","296.341695089956","326.502853047843","348.932681283763","412.780315331328","443.212945924414","471.126089137386","515.10173042395","509.945926958218","574.118203146015","602.674747324137","","",
"Bulgarie","BGR","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4758.73190255565","4361.14451575101","3735.52545360956","3807.696906382","3825.38661571836","4211.12513140807","4350.44325925232","3999.36574147372","3932.40178442314","3613.36726660483","3673.60687143429","3859.09002487407","3853.8190041011","3997.90259625094","3971.82273619063","4165.18039235553","4366.91276515184","4523.32287831241","4674.5031505249","4483.7471386375","4560.41491703377","4863.69144110061","4757.12192686228","4643.97328879171","4709.61960083268","4857.48728300161","4956.63331660078","5180.50799419498","5114.4214614101","5117.72120633147","5011.67072756549","5261.46440772794","5387.96542212904","","",
"Bahreïn","BHR","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15048.6502446595","14404.0775108736","18735.3085826921","21888.8207836296","20673.5909296319","20730.7843021477","20772.3356198762","21313.325921085","21562.6560324845","21154.9640975927","20863.1987728637","21233.4194242994","20709.2222536531","20142.128952005","19123.7294246614","21333.8553726168","21463.4369819996","20525.4523499103","18677.9109303523","17558.3304693168","18219.1425127163","19158.6751686164","19192.4656151879","19615.525486538","19917.6607873953","20288.6620808832","19531.1457401213","18552.197165309","19439.9407620696","21808.1679197927","21437.2464685601","21913.5648595919","22689.1577517572","","",
"Bahamas","BHS","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnie-Herzégovine","BIH","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2947.40968724908","2063.99552479475","1111.08067413905","739.406661370189","944.593510731162","988.544404025876","1094.1240891546","1287.38371426005","1620.54856559321","1662.58908240433","1830.87001664274","1858.62309717239","1877.98382140219","2010.99766592167","2110.6079299452","2196.51296853186","2209.79545548514","2233.75352317622","2840.24699914681","2784.42618345201","3067.84360478052","3271.68917189009","3417.33347174869","3408.60720399218","3366.78140802827","3438.92539549774","3642.95683015534","3864.45870454011","3898.73043991733","3735.12979845065","3513.72346484109","3835.85723720279","3772.15191453325","","",
"Bélarus","BLR","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4380.75134935032","4396.58428200764","3912.70174531908","3450.22243274523","3068.36199044584","2790.02074882348","2806.61512314154","2952.92294003825","3015.40027500101","3005.3642570495","2996.30947501957","3009.40248167179","3000.7456250783","3063.05693858238","3174.05309231742","3245.37208781327","3365.98186513501","3393.90853610514","3481.74351659874","3299.4609021774","3566.17301269233","3632.87856030924","3704.30904061423","3657.12467930665","3690.1036829597","3571.26398730969","3560.00113629415","3618.56853835013","3725.05571426831","3759.65072563435","3764.62480831458","4094.66830993751","3902.76581096959","","",
"Belize","BLZ","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bermudes","BMU","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivie","BOL","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256.236131061625","270.181582077305","279.52975477825","301.615145144042","321.586184709269","340.331462526204","358.650546465254","377.330770455074","394.544033399596","408.165388189753","400.867919713941","404.444964408843","418.185566755483","427.701724728474","438.925904852815","467.163222107963","465.568661190257","497.627493815791","533.659098527255","550.20454210772","578.157585507071","610.691212588278","635.139081575004","666.691130106056","695.278631321477","746.093517711096","760.910982270157","772.350725504595","791.163438638737","802.304027987764","769.784176923756","833.601399304369","859.308409911805","","",
"Brésil","BRA","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1459.3891403299","1485.47770766462","1493.90946025703","1538.12717642652","1568.41107958141","1637.27628824207","1691.31966398402","1768.19912731098","1815.03089492586","1839.60709325481","1905.7710269775","1756.81160837002","1817.13540112192","1894.62909554308","1970.41586550174","2031.50607953893","2089.17498538706","2185.74876193515","2249.32535945695","2217.79002848663","2398.60801799243","2458.55879343851","2530.977463284","2600.67222764742","2690.2149503596","2628.0976910972","2592.61337303819","2610.16613569938","2640.41643831267","2661.18328561313","2624.84323723758","2723.96659104663","2787.76089640442","2916.48609397384","",
"Barbade","BRB","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Brunéi Darussalam","BRN","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4383.21608197672","4535.4841657908","4891.80585460219","5357.9616638565","5684.79818086458","6514.53493363554","6973.40717992732","7788.01405641561","7922.91563295293","7532.6147189671","7701.63958532461","7325.74359897404","7518.39905439299","8715.16889426114","8755.74861650671","8609.25676202788","8561.32922725914","8709.18077077598","8626.41711201637","8816.6836384796","8727.30238675408","8658.22543935862","9091.20049709412","9710.5558825103","10118.7762447511","9310.48856972327","9420.81185506731","8494.08002366142","8709.2574404422","10018.5235384476","11837.1762433952","11482.7515214037","11197.4877572084","","",
"Bhoutan","BTN","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Botswana","BWA","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","758.216307624439","842.925241251017","914.470885841136","908.37713847118","945.875510180319","917.378552423347","942.761118135521","1008.4679494888","1075.36316843809","1052.98608949955","1132.1213653181","1198.42032782519","1245.44135793801","1330.71582712746","1445.92633910044","1432.1609542377","1463.31106269565","1506.38263583998","1515.40792935276","1501.50225576978","1566.07288042807","1535.05969274693","1531.80971224267","1589.68029814797","1723.72198721573","1773.72481757821","1700.39413346125","1616.85446148159","1586.24460178823","1550.54515641167","1504.29393709101","1455.7925845357","1522.19852354121","","",
"République centrafricaine","CAF","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16182.5057532847","16199.4220580924","16186.4131256189","16342.8222731761","16408.9696845896","16557.2264931595","16640.1341590933","16672.5361790905","16456.1814982789","16696.8594683791","16838.7390490629","16619.3678414086","16905.4381778055","16914.0447072053","16816.5642505057","17849.417971157","17465.6789513359","17515.7346466524","17369.8927353435","16305.2891743993","16223.5073194059","16596.2704861593","16107.384483713","16517.0927891663","16474.4288730511","15826.3252994063","15748.2789845465","15464.0536378705","15556.3324092012","15191.6497456903","14750.3310531395","14782.8716127233","14591.314180806","14148.3211494028","",
"Europe centrale et les pays baltes","CEB","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3735.5726488058","3462.50425920856","3216.43196174669","3146.30085893445","3172.37723350927","3299.47196834173","3426.23406227165","3385.92747329552","3337.34474544377","3281.7062084852","3341.72680126805","3430.72505424738","3454.63594057918","3588.32346141565","3676.62645451899","3739.65346588294","3888.52559863846","3984.58899891276","4049.99403677361","3839.91580190834","4017.35478727852","4096.08774117021","4091.9239880853","4075.07008330318","4118.63058768529","4208.0399448067","4315.0376506425","4441.84229350892","4506.45041468085","4484.07322632179","4373.61736029551","4669.76894986221","4551.22869863387","4721.1910369055","",
"Suisse","CHE","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7444.84529043846","7537.377326809","7428.84304016486","7235.23820436377","7155.05673243211","7282.670000811","7393.25636148957","7341.47130742036","7481.57419387142","7646.98611742372","7844.93858092355","7993.79904490464","8024.29402891217","8187.62662656675","8205.69379366341","8305.64002304657","8360.44251592812","8163.4280067439","8305.661524581","8021.22360366594","8174.53595945972","7928.19066988289","7886.09430625342","7806.44071844621","7520.04390467829","7498.67550404496","7479.69328361043","7582.13596092685","7433.82126765362","7354.04558218507","7154.99017326245","7315.37290974165","7309.48578845284","7095.78533887978","",
"Îles Anglo-Normandes","CHI","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chili","CHL","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1222.65273596178","1297.8599583341","1439.79899423655","1497.84332685022","1572.05906348699","1727.77185371541","1907.3511783525","2049.0966174704","2155.36972695103","2368.51352276698","2473.29094112445","2600.57336690757","2698.02007513593","2866.12859905726","3031.81712206627","3064.20455400398","3192.22106226258","3311.14367617564","3312.37245373653","3272.59731503103","3284.06240585785","3559.16637198089","3781.69701341717","3854.52461541541","3716.31635234613","3973.20977136881","4185.58466008595","4053.47998595604","4172.29678141718","4218.62068793083","4166.72173286725","4306.7208858565","4422.38228375379","4240.07831593276","",
"Chine","CHN","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510.619854913516","548.953753106589","604.694541490339","662.63704558569","727.107359659684","770.280241190849","821.080859102296","852.740686543503","870.617222318398","913.963447975829","992.943384720171","1076.54912135865","1194.85629490784","1379.48463210183","1585.83878247787","1782.31215291627","2039.0146603408","2325.92676902765","2446.36905458402","2612.45662004417","2943.58995443689","3295.78486805176","3466.02027780444","3757.18508846571","4006.16826789906","4017.07781948893","4237.54530584599","4571.04242541442","4842.2067923237","5082.38779040238","5261.94103890582","5847.80226004701","6112.13553560996","","",
"Côte d'Ivoire","CIV","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156.934769443709","144.671933723698","148.557117219217","139.342372435662","140.825344306418","168.556362548311","153.474427922451","162.20928674651","174.928534342522","163.743647963355","161.76051488547","168.931992798469","163.175415018496","160.466040648678","159.020158203623","157.012561702548","165.865228077829","170.561332704534","178.298862452328","182.835301850991","196.326362450482","180.184492211296","215.578607613611","215.12315800796","253.675533011149","242.371746370227","239.674590472541","272.618059554926","259.756592707161","278.827988881925","290.017976203655","308.099910201629","323.704535370651","","",
"Cameroun","CMR","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206.939378940066","200.048340730151","196.562603148516","198.896943616966","174.184722228891","166.711133179298","172.496602062937","182.646890276986","179.499832447971","184.57653420208","182.328658169038","171.854189786858","161.26644523478","173.758720422961","199.873730372866","193.621002057208","255.093799249214","263.325616945383","276.891595459818","274.354249932536","270.489228579973","238.875414287962","240.755088690378","245.019524934989","250.409192827907","278.517097655035","251.426601872478","263.504709618266","275.453297645207","261.623741305755","259.742657901446","277.383977073951","283.68490442019","","",
"Congo, République démocratique du","COD","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","123.486866762823","118.810888108225","109.664020743885","97.9429134981568","95.6673437668761","101.882120833321","98.970940648255","90.8322594299679","88.5668617435134","89.3627990824765","90.0659352338612","88.7543670812335","83.255002314024","83.8213925311724","82.1085172480783","83.3847661323576","94.9915655804414","98.4670511192528","94.9516532396684","100.418532517987","98.5516423586714","101.779394862429","105.931888143898","111.493171307147","117.393104739215","111.691746673444","106.817328967655","110.239152587959","120.691664070634","125.780761131651","130.534433389612","133.667602188594","130.667931495784","","",
"Congo, République du","COG","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172.228383237558","182.914704994919","175.434070328423","158.373935118322","142.154706218595","149.12013663769","152.116273434308","128.122465685687","110.770068775679","69.2412543349971","95.8320970887034","104.506075867133","114.003612899837","113.473020265817","122.84206044839","114.976951855498","122.739066906863","122.097361340358","132.003830298987","140.147000188498","134.236008865403","140.78934009932","204.200023204548","198.060611900231","199.160751465067","297.395960946967","304.44979220823","306.484139165477","312.595862427181","358.041904255927","369.559749346013","383.049881512506","458.981319957369","","",
"Colombie","COL","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","889.393915900734","888.563340819301","793.973537947566","889.276715894236","926.655281445458","936.330581754968","926.425040133429","932.648932822634","907.807213479302","839.45169691542","857.433015875647","877.981565106901","885.338705725625","888.258029100948","924.050790441587","920.577777143746","972.685537804568","1000.24577097448","999.821567351652","1077.28348556921","1132.35899630346","1175.92695333195","1205.55667721954","1460.20990308805","1383.42975429261","1512.94636527106","1478.42913852649","1533.06352290717","1466.90025072176","1502.82565004378","1470.27462790488","1569.1710661367","1548.65063830136","","",
"Comores","COM","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1071.20914013043","1121.73721869129","1406.40595227293","1334.84427608678","1270.31151028564","1285.08453327359","1254.48568435648","1366.12501624249","1320.70154735677","1444.03266512191","1516.35240426041","1495.15571046462","1568.07227215905","1653.62579926858","1689.49243323576","1730.95155400775","1832.99624653464","1896.0113673929","1898.84992441537","1853.64164691205","1896.85515375238","1894.86256877418","1952.85782345977","1950.53292444023","1954.010378176","1981.09686972166","2068.21535574907","2065.46599074285","2066.0298542625","2090.18686270553","2022.31880373119","2111.26982909841","2125.2458545407","2067.75992674603","",
"Petits états des Caraïbes","CSS","Consommation d’électricité (KWh par habitant)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
