"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Équateur","ECU","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","75.46999","","","83.04998","91.3949","89.37313","91.07341","91.42262","","90.35249","89.8117","90.03431","75.12981","79.5014","","","","","","","","","60.70199","","","","","67.81007","68.70539","70.25108","73.06282","73.29101","74.0038","78.58971","77.9007","79.10304","","97.16874","96.99738","95.31474","96.82915","99.13611","99.95213","95.7005","98.63667","99.00281","99.59274","","","","","","","",
"Égypte, République arabe d’","EGY","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","75.84022","83.07681","74.02406","85.91717","","","","","","","","","","","","","","","","","","","","","","93.08635","93.33334","96.58831","93.2867","93.62552","","","","","","","","","","","","","94.39296","96.55541","","","","","","","",
"Zone euro","EMU","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","95.35018","94.73148","94.85443","94.99098","94.9591","95.28353","94.1866","94.16065","94.93117","95.63978","96.57384","96.25157","95.90195","95.90452","96.25155","96.37371","96.59264","95.96568","95.70151","95.00857","95.4449","95.754","95.8227","95.9595","96.0647","96.87371","96.90159","96.84673","96.75693","96.78452","96.5923","96.54562","96.70425","96.69534","96.52666","96.54045","96.5533","96.57038","96.66911","96.6651","96.60867","96.69039","96.77449","","","","","","","",
"Érythrée","ERI","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.62982","92.73645","93.70083","89.07673","","","98.17793","86.32005","93.74136","96.56175","95.28829","93.94237","90.75017","85.2723","92.5274","92.23317","90.49744","96.31959","95.82228","97.81582","","92.27363","","","94.74082","","","","","","","",
"Espagne","ESP","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","98.45473","98.72845","99.17474","99.6203","99.11401","99.72808","99.69133","98.93178","97.2472","99.75561","","","99.77685","99.03795","","","","","","","","","","","","","","","99.80116","98.6753","","","","99.98985","99.87975","99.2581","99.97225","","","","","","","","",
"Estonie","EST","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.20121","","","99.40856","99.68389","99.85129","99.53672","","99.56372","99.95183","","","99.44322","99.42585","99.82679","99.47679","99.61093","99.54882","99.39714","99.32959","99.73484","99.82892","","","","","","","","",
"Éthiopie","ETH","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","89.11178","87.40837","","","","","","89.45978","88.98483","94.01904","","","96.22214","","","","","","99.05025","96.57825","95.47376","92.92521","90.63901","92.64234","89.48867","98.34591","","","91.44209","","","","","","","","","","",
"Union européenne","EUU","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","94.97737","94.9674","","95.23287","95.40014","96.57257","96.15505","96.26162","96.35493","96.36644","96.60755","95.87681","95.84577","96.31848","96.78201","97.40329","97.2109","96.96536","96.97129","97.06316","97.30982","97.48264","97.23117","96.99352","96.32612","96.94871","97.23069","97.03299","97.41821","97.5242","98.0215","98.00475","97.98845","97.93396","97.94117","97.81429","97.63673","97.69982","97.73205","97.59704","97.61103","97.57137","97.55626","97.66285","97.68716","97.66778","97.74559","97.81541","","","","","","","",
"Fragile et les situations de conflit touchées","FCS","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","73.34557","73.18856","71.20288","66.68749","67.22735","68.87091","68.02372","68.72187","68.57426","68.17424","67.27833","62.18443","64.52422","66.1475","67.76959","68.34127","67.30071","67.765","67.36833","67.4235","66.75422","67.39863","67.44466","67.23904","68.59524","68.9738","70.25039","71.3331","72.64749","73.52214","74.34097","73.34367","76.48272","78.18344","78.42058","78.99974","79.75437","79.94693","80.23923","80.832","80.87356","79.92303","77.52287","78.21272","78.27538","78.90062","78.80956","77.94505","","","","","","","",
"Finlande","FIN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","99.17292","99.05931","99.26143","98.86148","99.11662","98.50197","99.41103","99.26528","","","","99.9736","99.90794","99.77297","99.83892","99.98712","99.84365","99.92872","99.97335","99.87986","99.91426","99.98126","99.87886","99.93988","99.96902","99.87","99.9326","99.92357","99.85416","99.98863","99.89739","","","","","","","","",
"Fidji","FJI","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","93.88729","92.06361","89.25659","","93.78682","93.31361","93.29502","91.10651","91.1452","92.34578","","","93.0305","93.4731","95.20477","","","","","","","","","","","","","","99.64039","98.35717","99.77671","","99.32016","","","","99.97967","96.29871","","","94.25422","","","","98.01615","","","","","","","","","",
"France","FRA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","100","97.99243","98.6041","97.86309","","","","","","97.81904","96.13982","","97.71185","97.87749","97.84967","97.73137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Îles Féroé","FRO","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronésie, États fédérés de","FSM","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","34.65273","46.73306","","","","","","","33.61597","31.39353","","35.30534","45.17144","35.6531","","57.38228","58.0834","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Royaume-Uni","GBR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.98111","","","","","","","","",
"Géorgie","GEO","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.20247","98.41565","","","98.55891","98.42178","97.82749","98.53069","","97.94154","99.67278","100","99.69673","98.86537","99.76815","","98.58002","99.95594","99.66751","99.57623","99.81863","99.5071","99.68743","","","","","","","",
"Ghana","GHA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","90.6326","","97.00558","95.50636","","","","","","","","","","","","","","","","","","","","","","","","","96.86761","85.3432","96.92867","90.57211","94.36778","97.44295","96.68934","","99.92953","95.75296","","","93.36263","88.37117","88.56477","98.24089","","93.13518","93.71321","","","","","","","",
"Gibraltar","GIB","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinée","GIN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","91.00908","75.47959","","","","68.92646","57.76605","42.69684","57.93871","74.13264","65.08275","67.68699","80.32206","78.68492","76.38052","","","","","","77.71064","76.97767","","70.51327","83.51364","83.07828","86.61187","80.5099","","58.76165","76.82837","","53.68529","54.68611","68.78568","","","","","","","","","","","",
"Gambie","GMB","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","55.09054","","59.45078","73.48269","67.29915","76.88403","70.22207","72.38829","66.83912","67.20757","67.94997","70.84913","59.73945","52.62946","","","","","","","","","","","","85.48387","68.68891","71.70859","70.46941","91.61411","90.63261","86.86701","93.37317","96.76191","85.39582","","","86.42372","92.35212","93.33704","94.41595","","","","","","","","","","","",
"Guinée-Bissau","GNB","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","43.7247","","","69.52381","","62.27171","78.83295","80.9601","92.29876","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinée équatoriale","GNQ","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.24351","96.1309","","","","","","","","","","","","","",
"Grèce","GRC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","63.911","67.54345","69.45674","70.98241","77.54338","80.61413","91.54744","91.11806","94.10181","","98.55157","98.7297","98.44118","99.05085","98.7825","99.03986","98.78347","99.0928","","","98.63049","","","","","","","","","","","","","99.4178","99.28027","97.15436","","","","98.51927","98.41422","99.03985","98.88882","99.56539","97.13093","98.93394","","","","","","","","",
"Grenade","GRD","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.67007","","","","","97.51025","","","87.526","97.70955","","","","","","","",
"Groenland","GRL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","61.61498","","","","65.34278","67.81239","","","85.82221","82.85973","","","","","","","","","","","","","","","","","","","","95.83134","94.4274","95.94675","","","92.75099","92.75072","93.27881","92.87041","98.74651","95.97794","89.82081","85.6142","92.45543","85.23767","84.28493","89.46872","89.67384","90.16632","","","","","","","",
"Guam","GUM","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","95.94871","91.05839","93.04739","","","","96.72037","","94.88592","98.8865","100","100","100","","","","","","","","95.54939","93.23713","","","98.21799","97.5863","","","69.00006","","","","","","","","93.62972","93.90416","95.20744","","","","","","","","","","","","","","","",
"Revenu élevé","HIC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","93.41408","93.38377","93.746","93.98661","94.37583","95.19305","95.17942","95.71715","96.11785","96.33158","96.74198","96.55547","96.4194","96.79481","97.05951","97.41707","97.3255","97.17006","97.1878","97.30079","97.39983","97.48452","97.41932","97.31559","97.00071","97.26669","97.39489","97.25684","97.45818","97.53207","97.70094","97.65357","97.65959","97.61841","97.63064","97.70796","97.67152","97.83942","97.83169","97.831","97.85206","97.90427","98.05185","97.99617","97.90584","97.58464","97.32294","97.3834","","","","","","","",
"Chine, RAS de Hong Kong","HKG","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","89.07729","89.30212","90.45054","91.49042","91.35985","91.09534","","","","","","98.43076","98.72892","98.86352","99.18158","99.28307","99.24045","","","","","","99.03403","99.86439","99.78889","99.8867","99.94512","99.83983","99.97307","99.85646","","99.79166","99.95428","99.96111","99.74758","99.79976","99.63259","99.56228","99.93234","","","","","","","",
"Honduras","HND","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.38616","","","","","","68.44843","58.85105","72.07424","","70.95757","","","","","","","","","",
"Pays pauvres très endettés (PPTE)","HPC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","60.24307","60.02666","58.47877","57.2279","57.41864","56.8622","57.21872","56.83905","57.06904","57.2568","56.89939","51.13896","53.2167","53.08541","52.26826","55.42514","56.38502","57.51426","58.79147","59.17167","59.07221","58.48162","59.37771","58.41248","59.93855","61.29554","62.84894","62.38193","65.41468","64.81172","65.96321","66.23225","66.62213","69.4215","72.27621","73.33933","75.92906","77.63054","74.96795","75.80073","76.61391","77.56065","76.65342","77.26583","77.3239","77.62274","76.71728","76.07924","","","","","","","",
"Croatie","HRV","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.58529","99.79158","99.9078","","99.73824","99.86115","99.73879","99.9222","99.89469","","","99.96225","99.58112","99.42889","99.39454","99.69721","99.4899","99.79657","","","","99.09972","98.58482","","","","","","","","",
"Haïti","HTI","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","62.68864","62.17076","","53.0027","74.88158","","79.34559","66.93718","73.35864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hongrie","HUN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","99.16539","99.1243","98.9915","99.16519","99.43063","99.55351","99.63771","99.75716","99.44631","99.85332","99.83169","99.89097","99.73831","99.79287","99.69746","99.78252","99.5426","99.87266","99.76211","100","99.96292","100","","","","99.4268","99.40123","99.24903","99.36692","99.99236","99.46997","99.86648","99.8428","99.65753","99.61424","99.62193","99.84458","99.65788","99.82177","99.68042","","99.32605","99.61025","99.64058","99.84498","99.50456","","","","","","","","",
"BIRD seulement","IBD","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","76.29209","76.37883","77.28819","75.73581","76.79377","79.37542","81.20418","83.69079","83.61683","85.39838","88.47201","89.18002","89.10606","89.04321","90.01218","90.23153","91.67273","91.78614","91.80708","91.78411","92.97725","94.17381","94.29775","94.56419","94.46505","94.62127","94.67163","93.84856","93.25793","93.766","94.23761","94.24575","94.95672","","","","","","","",
"BIRD et IDA","IBT","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","73.99814","74.23085","75.08139","73.82478","74.69463","76.80783","78.34226","80.31652","80.17615","81.81309","84.4146","85.11803","85.14616","85.34312","86.1182","86.49346","87.96055","88.20686","88.37464","88.43923","89.41403","90.48457","90.68121","90.66086","90.59903","90.60431","90.87156","89.74144","89.54977","89.73628","90.34765","90.04416","90.54258","","","","","","","",
"IDA totale","IDA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","62.88375","62.80867","62.63266","62.17803","59.72611","60.38547","59.16115","58.63105","60.55999","61.65325","62.21597","62.95909","63.09849","63.16509","63.47563","63.3741","63.2187","64.13029","65.03105","65.87875","66.2599","67.66821","67.76976","69.03991","71.24712","73.0253","74.62214","75.84868","76.9139","78.17931","78.60962","77.90941","78.62258","78.81275","79.98915","78.38436","79.46845","79.12889","80.33537","79.4072","79.66393","","","","","","","",
"IDA mélange","IDB","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.96638","61.8305","63.13888","66.31338","68.63993","69.25561","69.12484","70.06812","71.77648","71.7867","72.96055","73.83126","73.39016","75.27195","73.58848","75.29831","74.28438","76.91396","75.61712","77.24945","","","","","","","",
"Indonésie","IDN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","60.54447","58.3915","56.80932","","56.25882","","","","","","","68.35987","","","","","","","78.36208","81.75657","83.72618","78.58976","88.62299","98.94295","91.5475","92.05493","89.84454","","96.43843","91.65313","","","","91.4969","","","","","","","","",
"IDA seulement","IDX","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","65.83886","65.46773","63.89513","60.6416","60.63495","60.08668","59.96407","60.35389","60.35745","60.43171","60.23093","56.68657","57.83097","57.93089","57.36966","60.03691","60.72055","61.52547","61.76789","61.94138","62.44455","62.96046","63.8483","64.11541","65.79417","67.28285","68.82238","69.43257","71.71475","71.85784","73.08389","74.47355","75.81313","77.90307","80.03839","81.08519","82.02475","82.36995","80.47437","81.05431","81.57523","82.35566","80.80863","81.59844","81.59359","82.09223","81.37555","80.91385","","","","","","","",
"Île de Man","IMN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Inde","IND","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","86.83952","89.83292","","","","","","","","","","","","92.58841","90.54919","93.10618","90.65739","","","","","","","","91.99107","","","91.17107","90.31791","90.84067","90.34762","91.25519","","","","","","","",
"Non classifié","INX","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlande","IRL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, République islamique d’","IRN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","86.01314","86.53229","86.76316","83.10997","84.78703","86.44414","86.34443","87.75238","","90.6795","91.71548","","","","","","","92.31886","92.57058","97.15344","99.09905","90.968","89.00199","96.12427","97.77892","99.37072","96.42986","97.32675","97.0223","","","","","95.73712","","","","","","","","",
"Iraq","IRQ","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","75.73831","69.89795","76.28981","85.80794","97.81659","78.90214","86.5834","","83.0115","","","67.12119","","83.62666","78.04834","73.07652","70.85989","71.43307","","","","","","","","","","","77.2827","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islande","ISL","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.04191","99.93001","99.75175","99.87945","99.78468","99.58055","99.6545","99.44654","99.83109","99.76859","99.83475","99.77532","99.92897","99.7507","99.67424","","","","","","","","","","","","","",
"Israël","ISR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.89628","99.89298","99.9743","99.59924","99.81465","99.82875","99.98141","99.9866","99.98584","99.91657","99.8852","99.70636","99.99091","99.73494","99.69284","99.58369","","","","","","","","",
"Italie","ITA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","94.29668","95.95765","96.74479","97.19646","97.99977","97.89369","98.72519","99.06099","99.3225","99.28311","99.27574","99.18871","99.34742","99.28792","99.48355","99.4532","97.59747","98.21497","97.564","98.11502","99.69248","","","97.60877","99.81947","99.63163","","","96.70295","99.77574","99.805","99.83511","99.59101","99.63237","99.35534","99.68376","99.9629","99.94487","99.94359","99.94311","99.81212","99.89623","99.88062","99.92509","99.92865","99.95024","","","","","","","","",
"Jamaïque","JAM","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","96.5988","","100","","","","97.93399","","","","","","","","","","","97.97497","","","","","","","","97.99689","99.34877","96.41755","","90.29228","94.36547","90.66748","","94.51774","97.05363","","","","","","","",
"Jordanie","JOR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","88.6082","92.38668","94.74163","93.87795","94.38577","94.00245","95.24339","95.35897","95.67215","94.27294","95.23341","95.04711","","","","95.75269","97.85253","94.06545","","","97.8971","98.66743","98.91857","","","","","","98.5205","","","98.45071","99.31215","98.5621","98.38649","99.66708","99.99325","","","99.12896","","","98.78959","","","99.29167","97.97957","","","","","","","",
"Japon","JPN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.99912","","99.97189","99.9955","","","","","","","","",
"Kazakhstan","KAZ","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.96398","","","","98.92651","98.88929","99.55339","99.7172","99.9207","99.97696","99.99497","99.96703","99.84237","99.82524","99.96379","99.99645","99.92183","99.75252","99.68696","99.92889","99.14873","99.67997","99.53347","","","","","","",
"Kenya","KEN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","94.18037","95.7546","94.78348","","94.84579","94.10462","91.48249","87.50145","91.78159","87.29172","85.60879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.76501","99.21874","","","","","","","","","",
"République kirghize","KGZ","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.59183","99.64538","98.42303","99.01503","99.08121","99.96268","99.00539","99.85397","99.60064","99.33378","98.17665","98.9042","99.70495","99.72082","99.21263","99.69497","99.40581","99.76481","","","","","","","",
"Cambodge","KHM","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.75323","","78.60518","84.96464","84.81348","84.76143","84.40308","83.46385","81.56887","81.44073","","82.59911","81.86726","81.02214","80.20483","79.65697","81.69917","85.04363","87.23371","89.84526","","","","","","","",
"Kiribati","KIR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","21.89616","20.83333","21.05263","13.24921","15.0305","17.81485","","22.85203","","","27.83951","32.87514","34.47653","34.98119","","","","","","","","","","","","","","","","","","","","","","","","96.34146","","","","","","","","","",
"Saint-Kitts-et-Nevis","KNA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.48689","","92.30769","90.42783","","","","","","96.61661","","","99.52844","99.37244","99.77395","99.3793","","","","","","","","","",
"Corée, République de","KOR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","70.10419","68.72418","","","75.39825","78.52083","84.58983","90.37367","94.13081","","97.42432","96.99718","97.99083","98.45282","98.84162","98.96872","98.94397","","","","","","","99.39585","","","99.77383","99.89887","99.62402","99.34231","99.30961","99.37129","98.69438","98.92714","98.95133","98.86288","99.92188","99.99253","","99.98333","","99.79734","99.68585","99.639","99.65236","99.6427","","","","","","","","",
"Koweït","KWT","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","94.81463","97.33511","97.50499","","84.74591","99.89846","99.56575","99.64034","","99.96485","99.05678","99.57972","99.24644","","","","","","","","","","99.72109","","97.18101","","97.05168","99.05356","99.62126","99.57514","99.18004","99.16808","96.82238","","","","","99.74267","","99.35773","98.32508","","","99.67938","97.11416","97.79018","","","","","","","",
"Amérique latine et Caraïbes (hors revenu élevé)","LAC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","62.92397","69.94266","78.82774","78.95799","79.64207","80.34679","82.16784","82.59948","84.16104","85.61305","83.76283","87.55443","86.83647","82.37004","83.00865","84.9073","85.11693","85.64557","86.10106","87.41852","88.23678","89.8105","90.77214","89.78525","90.63273","91.02434","91.35883","92.10144","93.10579","93.61434","93.87633","95.00353","94.65302","94.20565","94.23729","94.19233","94.5099","94.37793","94.89482","94.6773","94.6945","94.50022","94.69097","94.80355","94.66321","94.71715","94.78402","94.94487","","","","","","","",
"République démocratique populaire lao","LAO","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2517","80.60694","","","74.73538","","77.00089","76.23805","77.86138","81.18714","83.09583","82.21048","81.9837","80.55411","81.03862","81.72635","82.70944","82.64512","82.81291","84.47117","86.71986","90.17604","89.09914","88.37117","87.6931","86.18363","","","","","","","",
"Liban","LBN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.75354","93.30804","96.47167","95.38747","95.03312","96.13541","95.75821","96.3152","96.91395","94.80809","95.06439","97.05785","95.15928","96.34614","98.32798","99.15588","89.36041","95.35669","97.59418","96.2329","","","","","","","",
"Libéria","LBR","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.72891","","","","","","79.3803","","79.62714","","","","","","","","",
"Libye","LBY","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","83.65121","72.45545","77.31059","82.04332","89.93251","90.09467","87.84911","90.46398","86.29174","87.2283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sainte-Lucie","LCA","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","32.17893","35.63615","","","","","","","","","","","","","","","","","","68.07537","69.22658","71.77137","71.02522","","","97.90036","97.60125","97.0512","97.76302","95.98043","94.01219","97.04142","","","96.81159","98.22616","","","","","","","",
"Amérique latine et Caraïbes","LCN","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","63.39238","69.90533","79.22554","79.30267","79.92385","80.52974","82.37197","82.82329","84.26349","85.69444","84.0271","87.67551","87.03231","82.84244","83.42944","85.24749","85.43254","85.91015","86.31405","87.54775","88.35194","89.84998","90.76516","89.82787","90.63768","91.01546","91.32983","91.86079","93.00428","93.50397","93.71352","94.7788","94.42434","93.97078","93.97713","94.08784","94.39365","94.32395","94.78042","94.58311","94.62379","94.48381","94.69027","94.81804","94.7036","94.75882","94.82882","94.98372","","","","","","","",
"Pays les moins avancés: classement de l’ONU","LDC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","59.27345","55.75218","56.15285","55.66514","55.63158","55.7926","55.78666","55.93769","55.78497","53.01728","53.37532","53.65373","52.94458","55.5365","56.5503","57.52447","57.90667","58.17553","58.97893","59.17929","60.60057","60.51006","62.33673","64.06114","65.92891","66.78421","69.32083","69.62597","71.181","73.32363","73.86902","75.82079","77.92834","78.88367","79.83114","80.64062","78.23035","79.10233","79.84482","80.69428","80.55838","80.69678","80.20285","80.76135","80.04879","79.96221","","","","","","","",
"Faible revenu","LIC","Accession à l’enseignement secondaire (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","61.38968","59.38485","60.37513","59.96101","60.28289","60.42079","60.72191","60.81038","60.57697","56.21979","56.48228","56.91395","55.72972","59.28931","60.22773","61.20756","61.60888","62.87917","62.95534","61.89042","62.64855","61.21755","62.88947","64.39084","66.03177","65.96776","68.89635","68.02204","69.64543","71.13077","72.48767","74.25235","76.66862","77.41592","79.10257","80.26252","77.41755","77.86799","78.64922","79.52071","76.88504","77.28657","76.49097","77.51873","76.35291","76.17916","","","","","","","",
